time,open,high,low,close,tick_volume,real_volume,ATR,result,Supertrend_Direction,RSI,MACD,MACD_signal,MACD_diff,EMA_21,Day of the week,Is Weekend,Month,hour,high_liquidity
2025-04-08 23:30:00,2981.123,2981.33,2970.058,2973.838,3267,0,5.340285714285691,Sell,-1,35.21064558818202,-3.937690302680039,-4.309726243976748,0.37203594129670847,2983.90050189635,1,False,8,23,0
2025-04-08 23:45:00,2973.879,2980.024,2970.535,2978.447,3361,0,5.671499999999988,Buy,-1,41.90842530091061,-3.8846423622921975,-4.224709467639838,0.3400671053476403,2983.4047289966816,1,False,8,23,0
2025-04-09 00:00:00,2978.478,2984.809,2975.099,2978.034,5308,0,5.918357142857141,Buy,-1,41.494477542800524,-3.831757025950992,-4.146118979302068,0.3143619533510762,2982.916480906074,2,False,9,0,0
2025-04-09 00:15:00,2978.08,2985.78,2975.71,2984.369,4355,0,6.16657142857142,Buy,-1,49.701416413620684,-3.2412997735364115,-3.9651551381489374,0.7238553646125259,2983.048528096431,2,False,9,0,0
2025-04-09 00:30:00,2984.332,2987.138,2976.772,2984.795,3785,0,6.471428571428565,Sell,-1,50.20723898903716,-2.7077700199515675,-3.7136781145094635,1.005908094557896,2983.2072982694826,2,False,9,0,0
2025-04-09 00:45:00,2984.819,2986.292,2974.86,2980.43,4774,0,7.034214285714272,Sell,-1,45.19229401073722,-2.607109728454361,-3.4923644372984435,0.8852547088440823,2982.95481660862,2,False,9,0,0
2025-04-09 01:00:00,2980.473,2981.316,2972.546,2978.759,8193,0,7.470285714285702,Buy,-1,43.40491905192561,-2.6318333208309923,-3.3202582140049532,0.6884248931739609,2982.573378735109,2,False,9,1,1
2025-04-09 01:15:00,2978.706,2991.633,2977.302,2990.224,7685,0,8.330428571428522,Buy,-1,56.20375451410871,-1.706624359635498,-2.9975314431310625,1.2909070834955645,2983.26888975919,2,False,9,1,1
2025-04-09 01:30:00,2990.193,3002.857,2988.51,3000.376,10291,0,9.04528571428565,Buy,1,63.97304796396123,-0.1524506793875844,-2.4285152903823666,2.276064610994782,2984.8240815992635,2,False,9,1,1
2025-04-09 01:45:00,3000.402,3009.953,2999.608,3008.851,6385,0,9.48742857142848,Hold,1,68.92846425539385,1.7430124681504822,-1.594209738675797,3.3372222068262793,2987.0083469084216,2,False,9,1,1
2025-04-09 02:00:00,3008.795,3011.365,3004.462,3007.77,4484,0,9.639785714285608,Hold,1,67.65028165165307,3.1219649345330254,-0.6509748040340324,3.7729397385670578,2988.8957699167468,2,False,9,2,0
2025-04-09 02:15:00,3007.738,3009.592,2999.975,3004.709,4629,0,10.118285714285614,Hold,1,64.02954423870133,3.9225805143541947,0.263736259643613,3.6588442547105817,2990.3333362879516,2,False,9,2,0
2025-04-09 02:30:00,3004.735,3007.809,3002.833,3006.217,3483,0,9.833499999999926,Hold,1,65.02274232100231,4.625437957070062,1.1360765991289028,3.489361357941159,2991.7773057163195,2,False,9,2,0
2025-04-09 02:45:00,3006.106,3008.734,3000.151,3003.045,3259,0,10.01507142857138,Hold,1,61.19516840311079,4.87036116196623,1.8829335116963684,2.9874276502698613,2992.80164156029,2,False,9,2,0
2025-04-09 03:00:00,3003.024,3008.174,3002.635,3007.687,2758,0,9.605571428571368,Hold,1,64.48953068973123,5.377051864812074,2.58175718231951,2.7952946824925644,2994.1548559639,2,False,9,3,0
2025-04-09 03:15:00,3007.716,3009.038,3004.688,3008.331,3055,0,9.23849999999993,Hold,1,64.93429865438401,5.764128035248632,3.2182313529053346,2.5458966823432974,2995.443596330818,2,False,9,3,0
2025-04-09 03:30:00,3008.326,3009.889,3003.115,3006.76,3073,0,9.028785714285666,Hold,1,62.8657479319008,5.876382835047025,3.7498616493336727,2.126521185713352,2996.4723603007437,2,False,9,3,0
2025-04-09 03:45:00,3006.759,3009.244,3003.643,3004.544,3049,0,8.709571428571378,Buy,1,59.96399243670423,5.72058949773691,4.14400721901432,1.57658227872259,2997.2061457279488,2,False,9,3,0
2025-04-09 04:00:00,3004.544,3009.434,2999.587,3006.81,4843,0,8.672499999999966,Buy,1,61.900591828142566,5.7141008203834645,4.458025939288149,1.2560748810953157,2998.0792233890443,2,False,9,4,0
2025-04-09 04:15:00,3006.728,3012.146,3006.23,3008.621,3407,0,8.278499999999992,Buy,1,63.423367653333024,5.7883663772108775,4.724094026872694,1.0642723503381832,2999.037566717313,2,False,9,4,0
2025-04-09 04:30:00,3008.626,3012.14,3007.54,3010.4,3262,0,7.980642857142844,Buy,1,64.90717742191639,5.922501883245786,4.963775598147313,0.9587262850984732,3000.070515197557,2,False,9,4,0
2025-04-09 04:45:00,3010.426,3014.255,3008.56,3012.487,2880,0,7.363785714285735,Buy,1,66.61804898864753,6.126585235459061,5.196337525609662,0.9302477098493984,3001.1992865432335,2,False,9,4,0
2025-04-09 05:00:00,3012.45,3018.409,3005.582,3015.822,4546,0,7.255214285714341,Buy,1,69.20197485707891,6.482700850606307,5.453610190608991,1.0290906599973155,3002.528624130212,2,False,9,5,0
2025-04-09 05:15:00,3015.801,3020.616,3013.798,3017.583,4743,0,7.003285714285799,Buy,1,70.50044509231907,6.8283105108998825,5.72855025466717,1.0997602562327122,3003.8972037547383,2,False,9,5,0
2025-04-09 05:30:00,3017.556,3018.717,3012.182,3016.01,5619,0,6.977000000000122,Buy,1,67.7526188530908,6.895790324395875,5.961998268612912,0.9337920557829635,3004.9983670497622,2,False,9,5,0
2025-04-09 05:45:00,3015.903,3018.313,3014.461,3015.53,3276,0,6.565214285714417,Buy,1,66.89579134437807,6.8317840207314475,6.13595541903662,0.6958286016948279,3005.9557882270565,2,False,9,5,0
2025-04-09 06:00:00,3015.569,3025.324,3014.641,3020.513,6562,0,6.972857142857265,Buy,1,70.99644326945287,7.101285816769632,6.329021498583223,0.7722643181864095,3007.279171115506,2,False,9,6,0
2025-04-09 06:15:00,3020.516,3033.375,3019.85,3029.479,6221,0,7.325857142857266,Buy,1,76.61056638242486,7.946744080711596,6.652566015008897,1.2941780657026989,3009.2973373777327,2,False,9,6,0
2025-04-09 06:30:00,3029.376,3035.81,3028.029,3030.449,5485,0,7.486000000000136,Buy,1,77.12641537461305,8.595957887723216,7.041244389551762,1.5547134981714539,3011.220215797939,2,False,9,6,0
2025-04-09 06:45:00,3030.41,3041.042,3029.668,3039.143,4650,0,7.987714285714413,Buy,1,81.1411029634373,9.700180011305747,7.57303151390256,2.127148497403187,3013.758650725399,2,False,9,6,0
2025-04-09 07:00:00,3039.185,3052.455,3034.446,3045.397,7377,0,8.79021428571439,Buy,1,83.39840770468348,10.95366252965232,8.249157717052512,2.704504812599808,3016.6348642958174,2,False,9,7,0
2025-04-09 07:15:00,3045.393,3046.594,3041.37,3043.326,5230,0,8.763285714285823,Hold,1,79.98423711742922,11.645699687563592,8.928466111154728,2.717233576408864,3019.0613311780157,2,False,9,7,0
2025-04-09 07:30:00,3043.282,3048.579,3041.333,3046.223,4833,0,8.5775000000001,Hold,1,81.14692395680711,12.2862792307983,9.600028735083443,2.686250495714857,3021.530573798196,2,False,9,7,0
2025-04-09 07:45:00,3046.287,3047.588,3039.574,3041.171,3828,0,8.72735714285724,Hold,1,73.16523315138873,12.245134665175556,10.129049921101867,2.1160847440736887,3023.3160670892694,2,False,9,7,0
2025-04-09 08:00:00,3041.13,3047.421,3038.13,3043.92,4685,0,9.062428571428654,Hold,1,74.62767684462682,12.292646647491438,10.56176926637978,1.7308773811116573,3025.189151899336,2,False,9,8,0
2025-04-09 08:15:00,3043.975,3051.313,3043.913,3045.642,3622,0,9.184214285714363,Hold,1,75.52739127259471,12.327151515146397,10.914845716133105,1.4123057990132928,3027.048501726669,2,False,9,8,0
2025-04-09 08:30:00,3045.62,3046.591,3040.484,3045.035,3309,0,8.704214285714345,Hold,1,74.52420397614982,12.16528323179773,11.16493321926603,1.0003500125316993,3028.6836379333354,2,False,9,8,0
2025-04-09 08:45:00,3045.002,3046.973,3041.86,3044.132,2965,0,8.582428571428604,Hold,1,72.9714093604966,11.82779345730205,11.297505266873236,0.5302881904288146,3030.08803448485,2,False,9,8,0
2025-04-09 09:00:00,3044.031,3046.448,3038.602,3042.482,3407,0,8.676071428571438,Hold,1,70.09732829620141,11.296964791160462,11.297397171730681,-0.0004323805702188821,3031.214758622591,2,False,9,9,0
2025-04-09 09:15:00,3042.472,3048.072,3042.126,3043.872,2438,0,8.825642857142839,Hold,1,71.12895900622439,10.863216237446522,11.21056098487385,-0.3473447474273268,3032.3654169296283,2,False,9,9,0
2025-04-09 09:30:00,3043.897,3049.773,3043.522,3047.213,2958,0,8.509071428571426,Buy,1,73.49583124565575,10.666105931973561,11.101669974293792,-0.43556404232023027,3033.715197208753,2,False,9,9,0
2025-04-09 09:45:00,3047.179,3047.454,3044.652,3045.093,2445,0,7.743142857142857,Buy,1,69.59689353914561,10.221006907093397,10.925537360853713,-0.7045304537603165,3034.749542917048,2,False,9,9,0
2025-04-09 10:00:00,3045.088,3047.06,3040.718,3041.344,3455,0,7.6403571428571535,Buy,1,63.21074838830715,9.456738361593125,10.631777561001597,-1.175039199408472,3035.349039015498,2,False,9,10,0
2025-04-09 10:15:00,3041.314,3042.756,3038.289,3039.556,3479,0,7.146999999999999,Buy,1,60.365785886659715,8.607550887351408,10.22693222627156,-1.6193813389201512,3035.731490014089,2,False,9,10,0
2025-04-09 10:30:00,3039.528,3044.58,3039.476,3043.318,2417,0,6.225214285714271,Buy,1,64.0336860441602,8.144243881750754,9.810394557367399,-1.6661506756166453,3036.4211727400807,2,False,9,10,0
2025-04-09 10:45:00,3043.317,3045.705,3041.438,3042.964,2673,0,6.156857142857104,Buy,1,63.438748990296666,7.66020285022023,9.380356215937965,-1.720153365717735,3037.0159752182553,2,False,9,10,0
2025-04-09 11:00:00,3042.99,3045.914,3036.154,3045.546,6486,0,6.3364285714285415,Buy,1,65.92548593471535,7.3996441748022335,8.98421380771082,-1.584569632908586,3037.7914320165955,2,False,9,11,0
2025-04-09 11:15:00,3045.516,3065.117,3045.268,3060.392,7691,0,7.181785714285687,Buy,1,76.02344300070206,8.295472629391497,8.846465572046956,-0.5509929426554585,3039.846029105996,2,False,9,11,0
2025-04-09 11:30:00,3060.39,3067.388,3057.912,3063.089,7660,0,7.195000000000001,Buy,1,77.33736740879465,9.117942528236199,8.900760963284805,0.21718156495139418,3041.959026459996,2,False,9,11,0
2025-04-09 11:45:00,3063.062,3068.193,3058.466,3066.676,5885,0,7.361214285714303,Sell,1,78.98671653219546,9.944562049801334,9.10952118058811,0.8350408692132234,3044.2060240545416,2,False,9,11,0
2025-04-09 12:00:00,3066.721,3073.162,3058.609,3063.014,7515,0,7.964500000000011,Sell,1,73.13480202504982,10.186744728522626,9.324965890175015,0.861778838347611,3045.9158400495835,2,False,9,12,1
2025-04-09 12:15:00,3062.977,3067.613,3048.888,3054.078,9072,0,8.936785714285731,Sell,1,61.21632715906498,9.547557428620166,9.369484197864045,0.17807323075612125,3046.6578545905304,2,False,9,12,1
2025-04-09 12:30:00,3054.109,3055.312,3043.862,3044.027,6177,0,9.19421428571429,Buy,1,51.12437073444978,8.136176410991993,9.122822640489634,-0.9866462294976408,3046.418685991391,2,False,9,12,1
2025-04-09 12:45:00,3044.064,3051.392,3042.706,3047.498,6595,0,9.38992857142856,Buy,1,53.94787100577565,7.214562492211371,8.741170610833981,-1.52660811862261,3046.516805446719,2,False,9,12,1
2025-04-09 13:00:00,3047.526,3060.814,3047.361,3057.076,8501,0,9.904357142857114,Buy,1,60.69538668338579,7.174340048811246,8.427804498429435,-1.253464449618189,3047.47673222429,2,False,9,13,1
2025-04-09 13:15:00,3057.052,3061.7,3056.062,3060.546,7126,0,10.106928571428528,Buy,1,62.820754441807935,7.337876994308772,8.209818997605304,-0.8719420032965317,3048.6648474766275,2,False,9,13,1
2025-04-09 13:30:00,3060.503,3078.066,3060.205,3073.005,9836,0,10.929714285714226,Buy,1,69.2501721651013,8.376262042840608,8.243107606652364,0.13315443618824396,3050.8775886151157,2,False,9,13,1
2025-04-09 13:45:00,3073.029,3076.872,3067.625,3075.452,7927,0,11.271142857142811,Hold,1,70.33521706987071,9.289557883795169,8.452397662080926,0.8371602217142424,3053.1116260137414,2,False,9,13,1
2025-04-09 14:00:00,3075.416,3078.257,3068.466,3075.252,6745,0,11.605928571428551,Hold,1,70.11744018276872,9.883284734869903,8.738575076638723,1.1447096582311804,3055.1243872852197,2,False,9,14,1
2025-04-09 14:15:00,3075.226,3084.742,3075.141,3083.518,5127,0,11.986928571428573,Hold,1,73.73683605650129,10.895221330613822,9.169904327433743,1.7253170031800789,3057.705624804745,2,False,9,14,1
2025-04-09 14:30:00,3083.509,3084.198,3075.561,3075.947,4724,0,11.90671428571425,Sell,1,65.86759863580468,10.959932665391534,9.5279099950253,1.4320226703662335,3059.3639316406775,2,False,9,14,1
2025-04-09 14:45:00,3076.047,3079.557,3069.237,3070.656,4979,0,11.22607142857136,Hold,1,60.97051822903501,10.463658837478306,9.715059763515903,0.7485990739624029,3060.3904833097067,2,False,9,14,1
2025-04-09 15:00:00,3070.56,3075.415,3065.414,3075.106,5077,0,11.263571428571336,Buy,1,63.43293967807013,10.310582090965454,9.834164229005813,0.4764178619596411,3061.7282575542786,2,False,9,15,0
2025-04-09 15:15:00,3075.127,3087.853,3075.127,3084.53,4279,0,11.479285714285586,Buy,1,68.03270282002762,10.824922735822838,10.032315930369219,0.7926068054536195,3063.8011432311623,2,False,9,15,0
2025-04-09 15:30:00,3084.565,3087.748,3079.025,3079.297,3437,0,11.06285714285702,Sell,1,63.273161553138806,10.687087939220874,10.16327033213955,0.5238176070813232,3065.2098574828747,2,False,9,15,0
2025-04-09 15:45:00,3079.343,3086.543,3078.569,3086.368,3106,0,10.294928571428468,Buy,1,66.66661273216073,11.021375914085638,10.334891448528769,0.6864844655568696,3067.1333249844315,2,False,9,15,0
2025-04-09 16:00:00,3086.41,3090.496,3082.787,3088.854,3237,0,10.027714285714216,Sell,1,67.79331472037077,11.355996111895365,10.539112381202088,0.8168837306932772,3069.1079318040283,2,False,9,16,0
2025-04-09 16:15:00,3088.805,3090.852,3083.883,3086.324,3148,0,9.905071428571384,Sell,1,65.37160093581213,11.286926510613739,10.688675207084419,0.5982513035293202,3070.6730289127527,2,False,9,16,0
2025-04-09 16:30:00,3086.281,3090.755,3085.673,3088.385,2801,0,9.307142857142836,Sell,1,66.42382755758472,11.268596463904487,10.804659458448434,0.463937005456053,3072.2832081025026,2,False,9,16,0
2025-04-09 16:45:00,3088.348,3094.856,3087.997,3092.412,2998,0,9.394357142857157,Sell,1,68.44163486106666,11.447060427720771,10.933139652302902,0.5139207754178692,3074.1130982750024,2,False,9,16,0
2025-04-09 17:00:00,3092.524,3095.484,3084.364,3089.356,4329,0,8.912857142857158,Sell,1,65.2375602715831,11.212648314724902,10.989041384787303,0.22360692993759912,3075.4988166136386,2,False,9,17,0
2025-04-09 17:15:00,3089.354,3099.161,3058.957,3060.296,15153,0,11.124071428571469,Sell,-1,44.096942815998815,8.583035994688544,10.507840306767552,-1.924804312079008,3074.116742376035,2,False,9,17,0
2025-04-09 17:30:00,3060.327,3070.45,3051.203,3063.846,17359,0,11.799500000000014,Buy,-1,46.3827617376018,6.708176929193542,9.747907631252751,-3.0397307020592095,3073.1830385236676,2,False,9,17,0
2025-04-09 17:45:00,3063.84,3075.731,3059.426,3060.063,9400,0,12.278357142857171,Buy,-1,44.303830097376306,4.861046015439115,8.770535308090023,-3.9094892926509086,3071.990307748789,2,False,9,17,0
2025-04-09 18:00:00,3060.022,3069.042,3051.286,3052.309,8711,0,12.929714285714324,Buy,-1,40.31517659604894,2.739914433262129,7.564411133124445,-4.8244966998623156,3070.2010979534443,2,False,9,18,0
2025-04-09 18:15:00,3052.355,3067.352,3048.601,3064.07,9379,0,13.531928571428612,Buy,-1,47.96703228471516,1.985034539154185,6.448535814330393,-4.463501275176208,3069.643725412222,2,False,9,18,0
2025-04-09 18:30:00,3064.103,3073.588,3064.036,3064.395,6589,0,13.499857142857213,Buy,-1,48.16479820090869,1.3969088723843015,5.438210425941175,-4.041301553556874,3069.1665685565654,2,False,9,18,0
2025-04-09 18:45:00,3064.326,3069.598,3063.497,3067.221,4480,0,13.025142857142944,Buy,-1,49.94628514529388,1.1456433628368359,4.579697013320308,-3.434053650483472,3068.9896986877866,2,False,9,18,0
2025-04-09 19:00:00,3067.296,3090.995,3064.335,3086.432,5714,0,14.306357142857223,Buy,-1,60.00839736807441,2.4682285805656647,4.157403326769379,-1.6891747462037143,3070.5753624434424,2,False,9,19,0
2025-04-09 19:15:00,3086.479,3095.912,3085.765,3091.652,6158,0,14.461571428571492,Hold,-1,62.23018678117897,3.892724365618051,4.104467534539114,-0.21174316892106315,3072.4914204031293,2,False,9,19,0
2025-04-09 19:30:00,3091.623,3099.075,3087.652,3098.43,4614,0,14.72685714285717,Hold,1,64.95290010050735,5.505115942332395,4.38459721609777,1.120518726234625,3074.8494730937537,2,False,9,19,0
2025-04-09 19:45:00,3098.472,3099.753,3084.54,3093.654,5852,0,15.315714285714323,Sell,1,61.58411564080394,6.32465787916226,4.772609348710668,1.5520485304515912,3076.558975539776,2,False,9,19,0
2025-04-09 20:00:00,3093.7,3095.631,3090.358,3092.021,2985,0,15.329357142857134,Hold,1,60.43004042892986,6.764405460676699,5.170968571103875,1.593436889572824,3077.9646141270687,2,False,9,20,0
2025-04-09 20:15:00,3092.044,3092.301,3086.332,3090.56,2566,0,15.265785714285682,Hold,1,59.3582855553398,6.915302791371232,5.519835415157346,1.3954673762138858,3079.109649206426,2,False,9,20,0
2025-04-09 20:30:00,3090.557,3091.568,3080.374,3082.743,2211,0,15.271071428571434,Hold,1,53.854756906799516,6.331141978765572,5.682096727878992,0.64904525088658,3079.439953824024,2,False,9,20,0
2025-04-09 20:45:00,3082.748,3083.259,3078.244,3083.211,1512,0,12.757571428571412,Hold,1,54.12897038382767,5.838649695627282,5.713407321428651,0.12524237419863127,3079.782776203658,2,False,9,20,0
2025-04-09 22:00:00,3080.448,3082.627,3071.506,3075.935,2276,0,12.218857142857132,Hold,1,49.23083710055643,4.805834947349467,5.5318928466128146,-0.7260578992633473,3079.432978366962,2,False,9,22,0
2025-04-09 22:15:00,3075.929,3082.954,3073.854,3078.711,2598,0,11.70421428571428,Hold,1,51.0507812145722,4.163329546877321,5.258180186665716,-1.0948506397883948,3079.367343969965,2,False,9,22,0
2025-04-09 22:30:00,3078.733,3090.056,3078.587,3083.729,2329,0,11.255142857142866,Buy,1,54.24381652171077,4.012793070189218,5.009102763370417,-0.9963096931811988,3079.7638581545134,2,False,9,22,0
2025-04-09 22:45:00,3083.769,3086.647,3080.091,3080.137,1735,0,10.384071428571458,Buy,1,51.64670311806229,3.5625802400754765,4.71979825871143,-1.1572180186359535,3079.797780140467,2,False,9,22,0
2025-04-09 23:00:00,3080.132,3084.326,3079.683,3083.314,1643,0,10.033428571428592,Buy,1,53.75564667336675,3.422686082692053,4.460375823507555,-1.0376897408155017,3080.117436491333,2,False,9,23,0
2025-04-09 23:15:00,3083.345,3086.157,3079.647,3085.659,1724,0,10.062642857142889,Buy,1,55.30519880112904,3.4611429555948234,4.260529249925009,-0.7993862943301853,3080.621214992121,2,False,9,23,0
2025-04-09 23:30:00,3085.642,3088.394,3083.731,3085.397,2045,0,8.49142857142858,Buy,1,55.08311896366987,3.43092947475634,4.094609294891275,-0.6636798201349352,3081.055377265565,2,False,9,23,0
2025-04-09 23:45:00,3085.381,3089.102,3082.574,3086.864,3178,0,8.23292857142857,Buy,1,56.14499983138763,3.485184673817912,3.9727243706766027,-0.4875396968586907,3081.583433877786,2,False,9,23,0
2025-04-10 00:00:00,3086.825,3088.667,3081.39,3086.982,4213,0,7.936785714285731,Buy,1,56.234625710385906,3.497388209563269,3.8776571384539364,-0.38026892889066755,3082.0742126161686,3,False,10,0,0
2025-04-10 00:15:00,3087.012,3096.715,3086.018,3096.213,4201,0,7.614214285714297,Buy,1,62.66305054072194,4.203469176775798,3.942819546118309,0.2606496306574888,3083.3595569237896,3,False,10,0,0
2025-04-10 00:30:00,3096.248,3101.543,3094.208,3097.262,4907,0,7.761500000000036,Sell,1,63.322356152884964,4.792444644799616,4.1127445658545705,0.6797000789450456,3084.623415385263,3,False,10,0,0
2025-04-10 00:45:00,3097.222,3098.157,3093.041,3097.275,3304,0,7.70057142857146,Sell,1,63.33099786073363,5.200314944307593,4.330258641545175,0.8700563027624177,3085.773559441148,3,False,10,0,0
2025-04-10 01:00:00,3097.251,3100.68,3085.114,3086.472,7766,0,8.012857142857131,Sell,1,52.30271091394106,4.598830820625608,4.3839730773612615,0.21485774326434637,3085.837054037407,3,False,10,1,1
2025-04-10 01:15:00,3086.499,3090.003,3082.678,3087.77,5291,0,8.17785714285716,Buy,1,53.35376087546631,4.178718406679309,4.342922143224872,-0.16420373654556286,3086.012776397643,3,False,10,1,1
2025-04-10 01:30:00,3087.775,3089.241,3078.511,3088.163,5433,0,8.10821428571431,Buy,1,53.68652733954883,3.8333002087820205,4.240997756336302,-0.40769754755428167,3086.2082512705847,3,False,10,1,1
2025-04-10 01:45:00,3088.191,3095.703,3085.435,3094.195,5441,0,8.191642857142856,Buy,1,58.57163538336404,4.000174267879174,4.192833058644877,-0.19265879076570247,3086.934319336895,3,False,10,1,1
2025-04-10 02:00:00,3094.149,3113.199,3094.008,3105.375,7266,0,8.7432142857143,Buy,1,65.77691908259932,4.977181872381152,4.349702821392132,0.6274790509890202,3088.6107448517223,3,False,10,2,0
2025-04-10 02:15:00,3105.339,3117.265,3105.249,3111.595,6017,0,9.133214285714304,Buy,1,69.00657416365327,6.18210598562473,4.716183454238651,1.465922531386079,3090.7002225924743,3,False,10,2,0
2025-04-10 02:30:00,3111.62,3119.696,3110.774,3114.13,5237,0,9.43885714285716,Buy,1,70.23926169327659,7.257905721236057,5.224527907638133,2.033377813597924,3092.830202356795,3,False,10,2,0
2025-04-10 02:45:00,3114.099,3120.461,3111.59,3119.376,4028,0,9.607499999999977,Buy,1,72.66240310852959,8.436541916130864,5.86693070933668,2.5696112067941836,3095.243456687995,3,False,10,2,0
2025-04-10 03:00:00,3119.336,3126.138,3115.398,3125.744,4525,0,10.04157142857142,Hold,1,75.29223492127882,9.77182050852889,6.647908669175123,3.1239118393537675,3098.016233352723,3,False,10,3,0
2025-04-10 03:15:00,3125.709,3131.935,3121.663,3124.015,5478,0,10.309,Hold,1,73.23233028495031,10.568693246065322,7.432065584553163,3.1366276615121595,3100.3797575933845,3,False,10,3,0
2025-04-10 03:30:00,3124.016,3130.609,3120.675,3121.914,2736,0,10.498785714285694,Hold,1,70.70105958827864,10.904981650163336,8.126648797675198,2.7783328524881377,3102.337415993986,3,False,10,3,0
2025-04-10 03:45:00,3121.956,3126.91,3121.643,3125.488,2059,0,10.11092857142853,Hold,1,72.44582230242995,11.329287588984243,8.767176555937008,2.562111033047236,3104.442014539987,3,False,10,3,0
2025-04-10 04:00:00,3125.466,3128.349,3124.954,3125.991,2380,0,9.829499999999957,Hold,1,72.69229441604585,11.572737682487968,9.3282887812472,2.2444489012407676,3106.40101321817,3,False,10,4,0
2025-04-10 04:15:00,3126.064,3129.514,3124.448,3126.998,2510,0,9.825928571428546,Hold,1,73.20896763657336,11.71192236905108,9.805015498807977,1.9069068702431036,3108.273466561973,3,False,10,4,0
2025-04-10 04:30:00,3127.068,3127.068,3121.244,3122.579,1824,0,9.130071428571425,Sell,1,67.20026209529048,11.334988179103675,10.111010034867117,1.2239781442365576,3109.5739696017936,3,False,10,4,0
2025-04-10 04:45:00,3122.598,3127.758,3122.353,3125.405,2132,0,8.992928571428527,Hold,1,68.95511046788909,11.135931612289369,10.315994350351568,0.8199372619378007,3111.013154183449,3,False,10,4,0
2025-04-10 05:00:00,3125.426,3132.696,3124.794,3129.75,3228,0,8.790928571428529,Hold,1,71.48148875843624,11.199680095699023,10.49273149942106,0.7069485962779627,3112.7165038031353,3,False,10,5,0
2025-04-10 05:15:00,3129.772,3130.615,3125.096,3125.398,2234,0,8.451714285714226,Sell,1,65.71322839320052,10.774825715513543,10.549150342639557,0.22567537287398665,3113.869367093759,3,False,10,5,0
2025-04-10 05:30:00,3125.363,3125.884,3114.173,3115.633,3616,0,7.91742857142851,Sell,1,54.990465424182226,9.540198201516432,10.347359914414932,-0.8071617128985,3114.0296973579625,3,False,10,5,0
2025-04-10 05:45:00,3115.674,3123.61,3112.796,3122.504,3049,0,7.831571428571384,Hold,1,59.94337745252171,9.012291195376292,10.080346170607205,-1.068054975230913,3114.800088507239,3,False,10,5,0
2025-04-10 06:00:00,3122.467,3126.425,3120.269,3125.543,3394,0,7.633999999999982,Sell,1,61.93835966643725,8.738412017398787,9.811959339965522,-1.0735473225667356,3115.776716824763,3,False,10,6,0
2025-04-10 06:15:00,3125.516,3125.557,3120.256,3121.669,2864,0,7.379000000000003,Sell,1,57.97452528036484,8.115214233884672,9.472610318749352,-1.3573960848646802,3116.3123789316023,3,False,10,6,0
2025-04-10 06:30:00,3121.701,3123.355,3119.002,3121.132,3378,0,6.922785714285737,Sell,1,57.425916080926086,7.491635181457241,9.07641529129093,-1.584780109833689,3116.7505263014564,3,False,10,6,0
2025-04-10 06:45:00,3121.066,3123.167,3119.516,3122.197,2671,0,6.44985714285716,Sell,1,58.269330920701485,7.002658599852566,8.661663953003258,-1.6590053531506914,3117.2456602740513,3,False,10,6,0
2025-04-10 07:00:00,3122.215,3122.714,3116.885,3118.766,3558,0,6.156642857142872,Sell,1,54.52198827956403,6.266056906574249,8.182542543717457,-1.9164856371432073,3117.38387297641,3,False,10,7,0
2025-04-10 07:15:00,3118.798,3123.608,3116.939,3117.223,4082,0,6.256785714285765,Sell,1,52.87509879394443,5.494450942819185,7.644924223537803,-2.150473280718618,3117.369248160373,3,False,10,7,0
2025-04-10 07:30:00,3117.211,3117.216,3106.631,3112.003,5039,0,6.770857142857202,Sell,1,47.6331656533383,4.4108912738624895,6.998117633602741,-2.587226359740251,3116.8814074185207,3,False,10,7,0
2025-04-10 07:45:00,3112.084,3116.087,3108.632,3108.783,3275,0,6.941500000000035,Hold,1,44.689961942499174,3.2548158491949835,6.24945727672119,-2.994641427526206,3116.1451885622914,3,False,10,7,0
2025-04-10 08:00:00,3108.784,3115.858,3108.784,3111.003,4389,0,7.030857142857193,Hold,1,47.116103355288686,2.489060848680765,5.497377991113105,-3.0083171424323396,3115.6777168748104,3,False,10,8,0
2025-04-10 08:15:00,3111.008,3115.628,3110.352,3114.311,2663,0,7.021642857142946,Hold,1,50.593793411478394,2.1246310237916077,4.8228285976488054,-2.6981975738571977,3115.553469886191,3,False,10,8,0
2025-04-10 08:30:00,3114.291,3114.291,3104.766,3112.12,3929,0,7.139000000000091,Sell,1,48.32696569668106,1.6401161350745497,4.186286105133954,-2.5461699700594043,3115.2413362601737,3,False,10,8,0
2025-04-10 08:45:00,3112.218,3113.651,3104.846,3105.155,3037,0,7.373714285714381,Hold,1,41.90009317065701,0.6862071352520616,3.4862703111575755,-2.800063175905514,3114.324396600158,3,False,10,8,0
2025-04-10 09:00:00,3105.155,3107.756,3103.262,3107.077,3042,0,6.858214285714341,Buy,1,44.10895883263777,0.08434444724071,2.8058851383742023,-2.7215406911334923,3113.66554236378,3,False,10,9,0
2025-04-10 09:15:00,3107.043,3111.208,3106.591,3109.963,2324,0,6.415571428571476,Buy,1,47.346032590366235,-0.1579393618535505,2.213120238328652,-2.3710596001822024,3113.3289476034365,3,False,10,9,0
2025-04-10 09:30:00,3109.989,3113.356,3105.247,3111.335,2998,0,6.555071428571474,Buy,1,48.86236189575002,-0.23651568679269985,1.7231930533043816,-1.9597087400970814,3113.1476796394873,3,False,10,9,0
