time,open,high,low,close,tick_volume,spread,real_volume,H-L,H-PC,L-PC,TR,ATR,result
2025-03-24 00:45:00,3021.461,3021.653,3017.16,3018.551,2321,0,0,4.492999999999938,0.238999999999578,4.25400000000036,4.492999999999938,2.067500000000012,Sell
2025-03-24 01:00:00,3018.593,3023.529,3018.39,3023.222,2630,0,0,5.139000000000124,4.9780000000000655,0.1610000000000582,5.139000000000124,2.3452142857142917,Buy
2025-03-24 01:15:00,3023.269,3023.695,3020.373,3020.897,2827,0,0,3.3220000000001164,0.47299999999995634,2.84900000000016,3.3220000000001164,2.4637857142857422,Sell
2025-03-24 01:30:00,3020.935,3025.728,3020.815,3023.924,2504,0,0,4.913000000000011,4.831000000000131,0.08199999999987995,4.913000000000011,2.6466428571428815,Buy
2025-03-24 01:45:00,3023.934,3024.144,3020.719,3021.041,2005,0,0,3.424999999999727,0.2199999999997999,3.2049999999999272,3.424999999999727,2.7450714285714315,Sell
2025-03-24 02:00:00,3021.067,3024.557,3020.781,3023.114,2469,0,0,3.77599999999984,3.5159999999996217,0.2600000000002183,3.77599999999984,2.8546428571428675,Sell
2025-03-24 02:15:00,3023.19,3023.725,3022.42,3023.301,1671,0,0,1.3049999999998363,0.6109999999998763,0.69399999999996,1.3049999999998363,2.822000000000019,Sell
2025-03-24 02:30:00,3023.263,3023.472,3017.191,3017.849,2062,0,0,6.281000000000404,0.1710000000002765,6.110000000000127,6.281000000000404,3.1071428571428896,Sell
2025-03-24 02:45:00,3017.869,3018.67,3013.726,3016.363,2892,0,0,4.94399999999996,0.8209999999999127,4.123000000000047,4.94399999999996,3.349785714285742,Hold
2025-03-24 03:00:00,3016.408,3018.099,3016.213,3017.307,1805,0,0,1.8859999999999673,1.736000000000331,0.1499999999996362,1.8859999999999673,3.3805714285714594,Hold
2025-03-24 03:15:00,3017.303,3019.89,3016.889,3018.122,1649,0,0,3.000999999999749,2.5830000000000837,0.4179999999996653,3.000999999999749,3.494571428571427,Buy
2025-03-24 03:30:00,3018.08,3018.704,3015.742,3018.113,1742,0,0,2.961999999999989,0.5820000000003347,2.3799999999996544,2.961999999999989,3.5365714285714085,Hold
2025-03-24 03:45:00,3018.111,3018.663,3016.597,3017.043,1218,0,0,2.0659999999998035,0.5500000000001819,1.5159999999996217,2.0659999999998035,3.5547142857142586,Hold
2025-03-24 04:00:00,3017.082,3018.644,3016.604,3018.037,1292,0,0,2.0399999999999636,1.600999999999658,0.4390000000003056,2.0399999999999636,3.539499999999959,Buy
2025-03-24 04:15:00,3018.047,3019.522,3017.444,3018.068,1082,0,0,2.0779999999999745,1.4850000000001273,0.5929999999998472,2.0779999999999745,3.366999999999962,Buy
2025-03-24 04:30:00,3018.034,3018.53,3017.307,3018.292,805,0,0,1.223000000000411,0.4619999999999891,0.761000000000422,1.223000000000411,3.0872857142856964,Buy
2025-03-24 04:45:00,3018.291,3020.152,3017.852,3019.573,1344,0,0,2.300000000000182,1.8600000000001273,0.44000000000005457,2.300000000000182,3.0142857142857014,Buy
2025-03-24 05:00:00,3019.534,3023.11,3019.076,3022.568,1408,0,0,4.0340000000001055,3.537000000000262,0.49699999999984357,4.0340000000001055,2.9514999999999936,Buy
2025-03-24 05:15:00,3022.584,3023.282,3022.125,3022.763,1077,0,0,1.1570000000001528,0.7139999999999418,0.443000000000211,1.1570000000001528,2.7895000000000243,Sell
2025-03-24 05:30:00,3022.808,3023.221,3021.225,3021.338,2006,0,0,1.9960000000000946,0.4580000000000837,1.538000000000011,1.9960000000000946,2.6623571428571853,Sell
2025-03-24 05:45:00,3021.386,3022.727,3020.324,3022.16,1485,0,0,2.4029999999997926,1.388999999999669,1.0140000000001237,2.4029999999997926,2.7407857142857535,Buy
2025-03-24 06:00:00,3022.055,3022.736,3017.936,3018.529,1752,0,0,4.799999999999727,0.5760000000000218,4.223999999999705,4.799999999999727,2.634999999999991,Sell
2025-03-24 06:15:00,3018.527,3022.583,3017.364,3022.432,1479,0,0,5.219000000000051,4.054000000000087,1.1649999999999636,5.219000000000051,2.6546428571428544,Buy
2025-03-24 06:30:00,3022.425,3024.956,3021.731,3024.731,1532,0,0,3.224999999999909,2.524000000000342,0.7009999999995671,3.224999999999909,2.7502857142857073,Buy
2025-03-24 06:45:00,3024.77,3025.796,3024.602,3025.122,1215,0,0,1.19399999999996,1.0649999999995998,0.12900000000036016,1.19399999999996,2.621214285714294,Buy
2025-03-24 07:00:00,3025.083,3026.564,3024.01,3025.623,1902,0,0,2.5539999999996326,1.4420000000000073,1.1119999999996253,2.5539999999996326,2.5920714285714115,Buy
2025-03-24 07:15:00,3025.595,3028.994,3024.402,3025.155,2212,0,0,4.592000000000098,3.3710000000000946,1.2210000000000036,4.592000000000098,2.772500000000004,Sell
2025-03-24 07:30:00,3025.179,3025.341,3021.534,3022.664,1924,0,0,3.806999999999789,0.1859999999996944,3.6210000000000946,3.806999999999789,2.898714285714277,Buy
2025-03-24 07:45:00,3022.691,3023.357,3021.027,3022.441,2040,0,0,2.3299999999999272,0.6929999999997563,1.637000000000171,2.3299999999999272,2.916714285714274,Buy
2025-03-24 08:00:00,3022.409,3025.398,3021.919,3024.821,2189,0,0,3.479000000000269,2.9570000000003347,0.5219999999999345,3.479000000000269,3.0778571428571206,Buy
2025-03-24 08:15:00,3024.81,3025.007,3022.381,3023.42,1719,0,0,2.6260000000002037,0.18600000000014916,2.4400000000000546,2.6260000000002037,3.1011428571428366,Buy
2025-03-24 08:30:00,3023.412,3027.807,3022.736,3027.116,2238,0,0,5.070999999999913,4.386999999999716,0.6840000000001965,5.070999999999913,3.1752142857142513,Buy
2025-03-24 08:45:00,3027.132,3029.007,3026.928,3028.828,1988,0,0,2.0790000000001783,1.8910000000000764,0.18800000000010186,2.0790000000001783,3.241071428571396,Buy
2025-03-24 09:00:00,3028.907,3031.072,3028.551,3030.378,1905,0,0,2.5210000000001855,2.244000000000142,0.27700000000004366,2.5210000000001855,3.2785714285714027,Sell
2025-03-24 09:15:00,3030.337,3030.813,3028.381,3029.278,1978,0,0,2.4320000000002437,0.43499999999994543,1.9970000000002983,2.4320000000002437,3.280642857142863,Sell
2025-03-24 09:30:00,3029.289,3029.665,3023.994,3024.963,1586,0,0,5.670999999999822,0.387000000000171,5.283999999999651,5.670999999999822,3.342857142857156,Sell
2025-03-24 09:45:00,3024.926,3025.087,3022.76,3023.694,1934,0,0,2.326999999999771,0.12399999999979627,2.2029999999999745,2.326999999999771,3.1362857142857075,Buy
2025-03-24 10:00:00,3023.742,3027.824,3023.456,3027.824,2104,0,0,4.367999999999938,4.130000000000109,0.23799999999982901,4.367999999999938,3.2179285714285664,Buy
2025-03-24 10:15:00,3027.874,3033.188,3026.962,3032.722,2399,0,0,6.226000000000113,5.364000000000033,0.86200000000008,6.226000000000113,3.577357142857149,Buy
2025-03-24 10:30:00,3032.762,3033.288,3028.182,3029.604,2103,0,0,5.106000000000222,0.5659999999998035,4.540000000000418,5.106000000000222,3.759642857142905,Sell
2025-03-24 10:45:00,3029.598,3029.981,3027.848,3028.169,1494,0,0,2.1330000000002656,0.37700000000040745,1.7559999999998581,2.1330000000002656,3.58400000000006,Sell
2025-03-24 11:00:00,3028.147,3029.328,3026.762,3027.224,1739,0,0,2.5659999999998035,1.1590000000001055,1.406999999999698,2.5659999999998035,3.495357142857204,Sell
2025-03-24 11:15:00,3027.254,3028.066,3026.687,3027.239,1440,0,0,1.3789999999999054,0.8419999999996435,0.5370000000002619,1.3789999999999054,3.427428571428631,Hold
2025-03-24 11:30:00,3027.24,3027.461,3024.355,3025.42,1412,0,0,3.105999999999767,0.22199999999975262,2.8840000000000146,3.105999999999767,3.400785714285738,Hold
2025-03-24 11:45:00,3025.367,3026.344,3024.5,3024.722,1293,0,0,1.844000000000051,0.9239999999999782,0.9200000000000728,1.844000000000051,3.3449285714285844,Hold
2025-03-24 12:00:00,3024.682,3026.371,3024.209,3026.31,1850,0,0,2.162000000000262,1.6489999999998872,0.5130000000003747,2.162000000000262,3.1371428571428948,Sell
2025-03-24 12:15:00,3026.407,3028.713,3026.37,3026.737,2189,0,0,2.343000000000302,2.4030000000002474,0.05999999999994543,2.4030000000002474,3.1602857142857568,Sell
2025-03-24 12:30:00,3026.733,3027.634,3025.11,3026.426,1783,0,0,2.5239999999998872,0.8969999999999345,1.6269999999999527,2.5239999999998872,3.160500000000021,Sell
2025-03-24 12:45:00,3026.418,3026.418,3022.468,3024.307,2746,0,0,3.950000000000273,0.007999999999810825,3.9580000000000837,3.9580000000000837,3.26950000000001,Sell
2025-03-24 13:00:00,3024.267,3027.727,3023.721,3027.448,2747,0,0,4.005999999999858,3.4200000000000728,0.5859999999997854,4.005999999999858,3.1505714285714412,Sell
2025-03-24 13:15:00,3027.477,3028.382,3023.444,3024.54,2932,0,0,4.938000000000102,0.9340000000001965,4.003999999999905,4.938000000000102,3.337071428571465,Sell
2025-03-24 13:30:00,3024.607,3026.127,3020.994,3022.375,3542,0,0,5.132999999999811,1.586999999999989,3.5459999999998217,5.132999999999811,3.3917142857143125,Sell
2025-03-24 13:45:00,3022.233,3026.077,3019.226,3022.625,3832,0,0,6.851000000000113,3.7020000000002256,3.1489999999998872,6.851000000000113,3.4363571428571698,Sell
2025-03-24 14:00:00,3022.581,3024.192,3020.077,3023.463,3714,0,0,4.114999999999782,1.5670000000000073,2.5479999999997744,4.114999999999782,3.365571428571424,Sell
2025-03-24 14:15:00,3023.495,3023.769,3015.62,3016.573,3087,0,0,8.148999999999887,0.30599999999958527,7.843000000000302,8.148999999999887,3.795285714285683,Sell
2025-03-24 14:30:00,3016.704,3017.088,3009.167,3010.724,5848,0,0,7.9210000000002765,0.5150000000003274,7.405999999999949,7.9210000000002765,4.177785714285717,Sell
2025-03-24 14:45:00,3010.644,3014.299,3008.055,3012.214,3916,0,0,6.244000000000142,3.574999999999818,2.669000000000324,6.244000000000142,4.525285714285734,Hold
2025-03-24 15:00:00,3012.172,3012.356,3005.825,3010.762,4991,0,0,6.531000000000404,0.14200000000028012,6.389000000000124,6.531000000000404,4.769928571428636,Hold
2025-03-24 15:15:00,3010.833,3012.973,3009.201,3009.855,3188,0,0,3.7719999999999345,2.2109999999997854,1.5610000000001492,3.7719999999999345,4.907642857142913,Hold
2025-03-24 15:30:00,3009.86,3015.412,3009.8,3014.685,2487,0,0,5.611999999999625,5.556999999999789,0.05499999999983629,5.611999999999625,5.15407142857144,Hold
2025-03-24 15:45:00,3014.648,3015.302,3012.53,3014.116,2362,0,0,2.7719999999999345,0.6170000000001892,2.1549999999997453,2.7719999999999345,5.18042857142856,Sell
2025-03-24 16:00:00,3014.077,3015.742,3012.642,3012.838,2113,0,0,3.100000000000364,1.6260000000002037,1.47400000000016,3.100000000000364,5.221571428571451,Sell
2025-03-24 16:15:00,3012.852,3013.306,3009.879,3011.65,2091,0,0,3.4270000000001346,0.4679999999998472,2.9590000000002874,3.4270000000001346,5.183642857142884,Sell
2025-03-24 16:30:00,3011.694,3012.186,3008.122,3009.324,2126,0,0,4.064000000000306,0.5360000000000582,3.5280000000002474,4.064000000000306,5.187785714285773,Sell
2025-03-24 16:45:00,3009.364,3011.276,3009.111,3009.835,2294,0,0,2.1649999999999636,1.9519999999997708,0.2130000000001928,2.1649999999999636,4.989714285714334,Hold
2025-03-24 17:00:00,3009.835,3009.926,3007.167,3008.838,2320,0,0,2.7590000000000146,0.0909999999998945,2.66800000000012,2.7590000000000146,4.82014285714292,Sell
2025-03-24 17:15:00,3008.866,3010.001,3006.763,3009.688,2217,0,0,3.2380000000002838,1.163000000000011,2.075000000000273,3.2380000000002838,4.562071428571504,Hold
2025-03-24 17:30:00,3009.652,3009.652,3006.667,3007.679,1846,0,0,2.9850000000001273,0.03600000000005821,3.0210000000001855,3.0210000000001855,4.483928571428676,Sell
2025-03-24 17:45:00,3007.627,3008.136,3005.844,3007.11,1667,0,0,2.2919999999999163,0.45699999999987995,1.8350000000000364,2.2919999999999163,4.065571428571535,Hold
2025-03-24 18:00:00,3007.151,3007.961,3002.546,3003.62,2170,0,0,5.414999999999964,0.850999999999658,4.564000000000306,5.414999999999964,3.886571428571512,Hold
2025-03-24 18:15:00,3003.598,3005.213,3003.47,3004.445,2554,0,0,1.743000000000393,1.593000000000302,0.15000000000009095,1.743000000000393,3.5650714285715304,Hold
2025-03-24 18:30:00,3004.486,3007.724,3004.024,3007.625,2092,0,0,3.700000000000273,3.2789999999999964,0.4210000000002765,3.700000000000273,3.362857142857235,Buy
2025-03-24 18:45:00,3007.595,3008.201,3006.348,3006.821,1854,0,0,1.8530000000000655,0.5760000000000218,1.2770000000000437,1.8530000000000655,3.225785714285816,Buy
2025-03-24 19:00:00,3006.887,3008.118,3005.851,3007.208,1364,0,0,2.2669999999998254,1.2970000000000255,0.9699999999997999,2.2669999999998254,2.9868571428572586,Buy
2025-03-24 19:15:00,3007.204,3008.227,3005.338,3005.448,1275,0,0,2.888999999999669,1.018999999999778,1.8699999999998909,2.888999999999669,2.9952142857143826,Buy
2025-03-24 19:30:00,3005.503,3006.816,3005.118,3006.584,1233,0,0,1.6979999999998654,1.3679999999999382,0.32999999999992724,1.6979999999998654,2.89507142857149,Buy
2025-03-24 19:45:00,3006.549,3006.87,3005.025,3006.213,1347,0,0,1.8449999999998,0.2860000000000582,1.5589999999997417,1.8449999999998,2.782071428571466,Buy
2025-03-24 20:00:00,3006.176,3007.763,3005.639,3007.408,659,0,0,2.1239999999997963,1.5499999999997272,0.5740000000000691,2.1239999999997963,2.643500000000001,Buy
2025-03-24 20:15:00,3007.404,3012.279,3007.227,3011.534,1041,0,0,5.052000000000135,4.871000000000095,0.18100000000004002,5.052000000000135,2.849714285714299,Buy
2025-03-24 20:30:00,3011.534,3013.444,3011.353,3012.934,769,0,0,2.0909999999998945,1.9099999999998545,0.18100000000004002,2.0909999999998945,2.8020000000000045,Hold
2025-03-24 20:45:00,3012.992,3014.71,3011.881,3011.881,917,0,0,2.8290000000001783,1.77599999999984,1.0530000000003383,2.8290000000001783,2.7727857142857113,Hold
2025-03-24 22:00:00,3011.802,3012.571,3010.547,3011.171,668,0,0,2.0239999999998872,0.6900000000000546,1.3339999999998327,2.0239999999998872,2.7015714285714045,Hold
2025-03-24 22:15:00,3011.217,3012.264,3011.043,3011.06,758,0,0,1.2210000000000036,1.093000000000302,0.12799999999970169,1.2210000000000036,2.6250714285714105,Hold
2025-03-24 22:30:00,3011.029,3011.067,3009.755,3009.82,559,0,0,1.3119999999998981,0.007000000000061846,1.3049999999998363,1.3119999999998981,2.331999999999977,Hold
2025-03-24 22:45:00,3009.821,3012.366,3009.072,3011.594,746,0,0,3.293999999999869,2.5459999999998217,0.7480000000000473,3.293999999999869,2.4427857142856544,Hold
2025-03-24 23:00:00,3011.548,3012.483,3011.459,3011.467,505,0,0,1.024000000000342,0.8890000000001237,0.13500000000021828,1.024000000000342,2.251642857142802,Buy
2025-03-24 23:15:00,3011.472,3012.2,3010.749,3012.066,681,0,0,1.4510000000000218,0.7329999999997199,0.718000000000302,1.4510000000000218,2.2229285714285134,Buy
2025-03-24 23:30:00,3012.091,3012.317,3009.452,3009.647,686,0,0,2.8649999999997817,0.2510000000002037,2.613999999999578,2.8649999999997817,2.265642857142796,Hold
2025-03-24 23:45:00,3009.618,3010.79,3009.478,3009.99,774,0,0,1.3119999999998981,1.143000000000029,0.16899999999986903,1.3119999999998981,2.152999999999955,Buy
2025-03-25 00:00:00,3010.025,3011.66,3009.065,3011.31,892,0,0,2.5949999999998,1.6700000000000728,0.9249999999997272,2.5949999999998,2.217071428571379,Buy
2025-03-25 00:15:00,3011.285,3011.958,3010.13,3010.437,905,0,0,1.8279999999999745,0.6480000000001382,1.1799999999998363,1.8279999999999745,2.215857142857106,Buy
2025-03-25 00:30:00,3010.482,3012.282,3010.482,3011.196,849,0,0,1.800000000000182,1.8450000000002547,0.04500000000007276,1.8450000000002547,2.195928571428567,Buy
2025-03-25 00:45:00,3011.176,3014.997,3011.057,3014.218,1011,0,0,3.9400000000000546,3.800999999999931,0.1390000000001237,3.9400000000000546,2.11649999999999,Buy
2025-03-25 01:00:00,3014.257,3014.646,3012.58,3012.814,2046,0,0,2.0660000000002583,0.42800000000033833,1.63799999999992,2.0660000000002583,2.1147142857143018,Sell
2025-03-25 01:15:00,3012.814,3013.571,3010.614,3012.426,1539,0,0,2.95699999999988,0.7570000000000618,2.199999999999818,2.95699999999988,2.1238571428571373,Sell
2025-03-25 01:30:00,3012.455,3014.531,3012.272,3014.29,1556,0,0,2.2590000000000146,2.105000000000018,0.15399999999999636,2.2590000000000146,2.140642857142861,Sell
2025-03-25 01:45:00,3014.297,3014.617,3011.413,3011.905,1460,0,0,3.2040000000001783,0.32700000000022555,2.8769999999999527,3.2040000000001783,2.2822857142857305,Sell
2025-03-25 02:00:00,3011.91,3011.958,3008.796,3011.326,1542,0,0,3.162000000000262,0.052999999999883585,3.1090000000003783,3.162000000000262,2.4144285714286133,Sell
2025-03-25 02:15:00,3011.32,3012.418,3009.735,3010.25,1002,0,0,2.6829999999999927,1.0920000000000982,1.5909999999998945,2.6829999999999927,2.3707857142857653,Sell
2025-03-25 02:30:00,3010.255,3011.664,3009.623,3010.717,1444,0,0,2.0410000000001673,1.4140000000002146,0.6269999999999527,2.0410000000001673,2.4434285714286097,Buy
2025-03-25 02:45:00,3010.717,3011.05,3007.587,3009.206,1688,0,0,3.463000000000193,0.3330000000000837,3.130000000000109,3.463000000000193,2.587142857142908,Buy
2025-03-25 03:00:00,3009.221,3012.704,3008.65,3012.513,1554,0,0,4.054000000000087,3.4980000000000473,0.55600000000004,4.054000000000087,2.6720714285715013,Buy
2025-03-25 03:15:00,3012.512,3015.02,3012.254,3014.516,1618,0,0,2.7660000000000764,2.507000000000062,0.25900000000001455,2.7660000000000764,2.775928571428657,Buy
2025-03-25 03:30:00,3014.475,3016.302,3014.295,3016.072,1357,0,0,2.007000000000062,1.7860000000000582,0.22100000000000364,2.007000000000062,2.733928571428675,Buy
2025-03-25 03:45:00,3016.072,3016.072,3014.998,3015.328,1000,0,0,1.0740000000000691,0.0,1.0740000000000691,1.0740000000000691,2.6800714285715395,Buy
2025-03-25 04:00:00,3015.364,3016.578,3014.76,3015.549,1283,0,0,1.8179999999997563,1.25,0.5679999999997563,1.8179999999997563,2.6781428571429324,Buy
2025-03-25 04:15:00,3015.561,3015.829,3014.84,3015.525,905,0,0,0.9890000000000327,0.2800000000002001,0.7089999999998327,0.9890000000000327,2.4673571428572165,Buy
2025-03-25 04:30:00,3015.522,3016.413,3015.259,3015.298,909,0,0,1.1539999999999964,0.88799999999992,0.2660000000000764,1.1539999999999964,2.4022142857143405,Buy
2025-03-25 04:45:00,3015.34,3016.446,3015.213,3015.317,902,0,0,1.2329999999997199,1.1480000000001382,0.08499999999958163,1.2329999999997199,2.279071428571472,Buy
2025-03-25 05:00:00,3015.284,3019.163,3014.427,3018.551,1379,0,0,4.735999999999876,3.8460000000000036,0.8899999999998727,4.735999999999876,2.4560000000000337,Buy
2025-03-25 05:15:00,3018.553,3021.089,3017.85,3020.159,1531,0,0,3.2390000000000327,2.538000000000011,0.7010000000000218,3.2390000000000327,2.458500000000023,Hold
2025-03-25 05:30:00,3020.12,3020.12,3018.01,3018.565,1417,0,0,2.1099999999996726,0.03900000000021464,2.1489999999998872,2.1489999999998872,2.3861428571428536,Sell
2025-03-25 05:45:00,3018.585,3019.462,3016.788,3018.414,1306,0,0,2.673999999999978,0.8969999999999345,1.7770000000000437,2.673999999999978,2.3854999999999955,Sell
2025-03-25 06:00:00,3018.373,3018.742,3015.495,3016.746,1131,0,0,3.2470000000002983,0.32799999999997453,2.919000000000324,3.2470000000002983,2.4716428571428617,Sell
2025-03-25 06:15:00,3016.745,3017.406,3015.538,3016.801,1383,0,0,1.8679999999999382,0.6599999999998545,1.2080000000000837,1.8679999999999382,2.3577142857142723,Sell
2025-03-25 06:30:00,3016.816,3017.478,3015.396,3015.628,1165,0,0,2.08199999999988,0.6770000000001346,1.4049999999997453,2.08199999999988,2.2168571428571147,Sell
2025-03-25 06:45:00,3015.661,3018.564,3014.883,3017.856,1478,0,0,3.68100000000004,2.9359999999996944,0.7450000000003456,3.68100000000004,2.2822142857142547,Sell
2025-03-25 07:00:00,3017.888,3018.203,3015.5,3017.221,1212,0,0,2.7029999999999745,0.3469999999997526,2.356000000000222,2.7029999999999745,2.3319285714285343,Sell
2025-03-25 07:15:00,3017.227,3017.321,3013.165,3014.773,1523,0,0,4.155999999999949,0.09999999999990905,4.05600000000004,4.155999999999949,2.552071428571383,Sell
2025-03-25 07:30:00,3014.755,3016.528,3012.711,3013.189,1287,0,0,3.8170000000000073,1.7549999999996544,2.062000000000353,3.8170000000000073,2.694857142857115,Sell
2025-03-25 07:45:00,3013.189,3013.573,3010.601,3011.21,1329,0,0,2.9719999999997526,0.38400000000001455,2.587999999999738,2.9719999999997526,2.836499999999952,Buy
2025-03-25 08:00:00,3011.231,3015.331,3010.761,3013.671,1923,0,0,4.570000000000164,4.121000000000095,0.4490000000000691,4.570000000000164,3.0804999999999643,Buy
2025-03-25 08:15:00,3013.682,3018.211,3012.969,3018.014,1780,0,0,5.241999999999734,4.539999999999964,0.7019999999997708,5.241999999999734,3.366857142857108,Buy
2025-03-25 08:30:00,3018.037,3020.509,3017.685,3020.038,2315,0,0,2.824000000000069,2.494999999999891,0.32900000000017826,2.824000000000069,3.230285714285693,Buy
2025-03-25 08:45:00,3020.003,3022.013,3019.839,3021.4,1693,0,0,2.173999999999978,1.974999999999909,0.19900000000006912,2.173999999999978,3.1542142857142608,Buy
2025-03-25 09:00:00,3021.353,3021.566,3019.849,3021.25,1325,0,0,1.7169999999996435,0.1659999999997126,1.5509999999999309,1.7169999999996435,3.1233571428571003,Hold
2025-03-25 09:15:00,3021.248,3021.907,3020.124,3021.199,1386,0,0,1.7830000000003565,0.6570000000001528,1.1260000000002037,1.7830000000003565,3.0597142857142705,Hold
2025-03-25 09:30:00,3021.228,3021.499,3019.067,3021.216,1488,0,0,2.431999999999789,0.29999999999972715,2.132000000000062,2.431999999999789,3.001499999999948,Hold
2025-03-25 09:45:00,3021.283,3023.641,3021.029,3023.343,1349,0,0,2.61200000000008,2.425000000000182,0.18699999999989814,2.61200000000008,3.0546428571428157,Buy
2025-03-25 10:00:00,3023.309,3024.946,3022.902,3023.942,1506,0,0,2.043999999999869,1.6030000000000655,0.44099999999980355,2.043999999999869,3.051928571428529,Hold
2025-03-25 10:15:00,3023.988,3024.445,3021.278,3021.477,1651,0,0,3.167000000000371,0.5030000000001564,2.6640000000002146,3.167000000000371,3.015214285714267,Sell
2025-03-25 10:30:00,3021.402,3023.962,3020.738,3023.219,1461,0,0,3.22400000000016,2.4850000000001273,0.7390000000000327,3.22400000000016,3.052428571428566,Buy
2025-03-25 10:45:00,3023.29,3024.564,3022.725,3023.621,1464,0,0,1.8389999999999418,1.3449999999998,0.4940000000001419,1.8389999999999418,2.8869285714285655,Sell
2025-03-25 11:00:00,3023.623,3025.05,3023.345,3024.286,1338,0,0,1.705000000000382,1.4290000000000873,0.2760000000002947,1.705000000000382,2.7360714285714494,Sell
2025-03-25 11:15:00,3024.284,3025.538,3023.537,3025.206,1374,0,0,2.0010000000002037,1.2519999999999527,0.749000000000251,2.0010000000002037,2.6667142857143387,Sell
2025-03-25 11:30:00,3025.162,3026.516,3022.848,3023.578,1683,0,0,3.66800000000012,1.3099999999999454,2.3580000000001746,3.66800000000012,2.602285714285764,Sell
2025-03-25 11:45:00,3023.577,3023.8,3020.505,3020.855,1846,0,0,3.2950000000000728,0.22200000000020736,3.0729999999998654,3.2950000000000728,2.46321428571436,Sell
2025-03-25 12:00:00,3020.818,3022.006,3015.683,3018.121,2504,0,0,6.322999999999865,1.15099999999984,5.1720000000000255,6.322999999999865,2.7131428571429166,Sell
2025-03-25 12:15:00,3018.152,3018.923,3014.188,3016.752,2788,0,0,4.734999999999673,0.8019999999996799,3.9329999999999927,4.734999999999673,2.8960714285714664,Buy
2025-03-25 12:30:00,3016.793,3020.147,3016.793,3018.889,3017,0,0,3.3539999999998145,3.394999999999982,0.04100000000016735,3.394999999999982,3.0159285714286335,Buy
2025-03-25 12:45:00,3018.845,3023.28,3018.489,3021.882,1957,0,0,4.791000000000167,4.391000000000076,0.40000000000009095,4.791000000000167,3.2307857142857626,Buy
2025-03-25 13:00:00,3021.83,3025.199,3020.901,3024.256,2500,0,0,4.298000000000229,3.3170000000000073,0.9810000000002219,4.298000000000229,3.3640714285715085,Buy
2025-03-25 13:15:00,3024.283,3024.678,3021.135,3023.401,2353,0,0,3.5429999999996653,0.42200000000002547,3.12099999999964,3.5429999999996653,3.430571428571479,Buy
2025-03-25 13:30:00,3023.382,3030.723,3023.382,3027.86,5129,0,0,7.3409999999998945,7.322000000000116,0.018999999999778083,7.3409999999998945,3.8089285714286234,Buy
2025-03-25 13:45:00,3027.832,3030.317,3026.345,3028.893,3345,0,0,3.9720000000002074,2.45699999999988,1.5150000000003274,3.9720000000002074,3.8664285714286115,Buy
2025-03-25 14:00:00,3028.883,3036.067,3027.723,3032.41,4753,0,0,8.344000000000051,7.173999999999978,1.1700000000000728,8.344000000000051,4.23214285714289,Buy
2025-03-25 14:15:00,3032.37,3033.919,3027.386,3028.256,4603,0,0,6.532999999999902,1.5090000000000146,5.023999999999887,6.532999999999902,4.567428571428601,Sell
2025-03-25 14:30:00,3028.214,3030.88,3025.602,3030.367,3447,0,0,5.278000000000247,2.624000000000251,2.6539999999999964,5.278000000000247,4.822642857142877,Sell
2025-03-25 14:45:00,3030.373,3030.778,3025.106,3025.106,2923,0,0,5.671999999999571,0.41099999999960346,5.260999999999967,5.671999999999571,5.084857142857118,Sell
2025-03-25 15:00:00,3025.077,3028.129,3021.069,3023.114,3935,0,0,7.059999999999945,3.0229999999996835,4.037000000000262,7.059999999999945,5.327142857142819,Hold
2025-03-25 15:15:00,3023.048,3023.677,3020.848,3022.792,2826,0,0,2.8290000000001783,0.5630000000001019,2.2660000000000764,2.8290000000001783,5.293857142857113,Hold
2025-03-25 15:30:00,3022.817,3025.116,3018.029,3023.234,3638,0,0,7.086999999999989,2.324000000000069,4.76299999999992,7.086999999999989,5.34842857142855,Hold
2025-03-25 15:45:00,3023.273,3023.371,3021.102,3021.641,1792,0,0,2.269000000000233,0.13700000000017099,2.132000000000062,2.269000000000233,5.172285714285733,Hold
2025-03-25 16:00:00,3021.672,3024.425,3021.486,3024.038,2035,0,0,2.9390000000003056,2.7840000000001055,0.1550000000002001,2.9390000000003056,5.139714285714327,Hold
2025-03-25 16:15:00,3024.025,3024.277,3022.276,3022.62,1737,0,0,2.0010000000002037,0.23900000000003274,1.762000000000171,2.0010000000002037,4.940428571428616,Hold
2025-03-25 16:30:00,3022.59,3024.735,3022.331,3024.105,1784,0,0,2.4039999999999964,2.1150000000002365,0.2889999999997599,2.4039999999999964,4.805142857142885,Hold
2025-03-25 16:45:00,3024.075,3025.624,3023.204,3023.251,1438,0,0,2.419999999999618,1.518999999999778,0.9009999999998399,2.419999999999618,4.724928571428596,Hold
2025-03-25 17:00:00,3023.272,3023.414,3021.429,3022.037,1647,0,0,1.9850000000001273,0.16300000000001091,1.8220000000001164,1.9850000000001273,4.342357142857184,Hold
2025-03-25 17:15:00,3022.114,3023.164,3019.903,3021.493,2001,0,0,3.261000000000422,1.1270000000004075,2.1340000000000146,3.261000000000422,4.291571428571485,Hold
2025-03-25 17:30:00,3021.536,3022.726,3019.965,3022.159,1815,0,0,2.7609999999999673,1.2330000000001746,1.5279999999997926,2.7609999999999673,3.8927857142857647,Hold
