time,open,high,low,close,tick_volume,spread,real_volume,result,H-L,H-PC,L-PC,TR,ATR
2025-05-16 20:30:00,3195.446,3199.253,3194.996,3199.015,1640,0,0,Hold,4.257000000000062,3.7890000000002146,0.4679999999998472,4.257000000000062,4.782928571428589
2025-05-16 20:45:00,3198.98,3202.844,3198.937,3202.297,2865,0,0,Hold,3.907000000000153,3.8290000000001783,0.07799999999997453,3.907000000000153,4.756357142857171
2025-05-18 22:00:00,3214.306,3218.768,3211.793,3217.994,2697,0,0,Buy,6.974999999999909,16.471000000000004,9.496000000000095,16.471000000000004,5.596357142857187
2025-05-18 22:15:00,3217.988,3236.682,3217.89,3235.911,5549,0,0,Buy,18.791999999999916,18.687999999999647,0.10400000000026921,18.791999999999916,6.746071428571473
2025-05-18 22:30:00,3235.884,3237.117,3229.9,3234.085,3822,0,0,Hold,7.217000000000098,1.206000000000131,6.010999999999967,7.217000000000098,6.886785714285777
2025-05-18 22:45:00,3234.133,3240.919,3233.496,3239.362,2880,0,0,Hold,7.4229999999997744,6.833999999999833,0.5889999999999418,7.4229999999997744,7.118571428571483
2025-05-18 23:00:00,3239.375,3245.039,3237.493,3244.5,2793,0,0,Hold,7.5460000000002765,5.677000000000135,1.8690000000001419,7.5460000000002765,7.24242857142862
2025-05-18 23:15:00,3244.518,3245.332,3242.252,3243.393,2282,0,0,Hold,3.0799999999999272,0.83199999999988,2.2480000000000473,3.0799999999999272,7.255285714285784
2025-05-18 23:30:00,3243.436,3244.777,3228.918,3232.43,4040,0,0,Hold,15.858999999999924,1.3840000000000146,14.474999999999909,15.858999999999924,8.018071428571472
2025-05-18 23:45:00,3232.318,3237.669,3226.632,3234.99,4559,0,0,Hold,11.036999999999807,5.239000000000033,5.7979999999997744,11.036999999999807,8.526785714285747
2025-05-19 00:00:00,3235.027,3248.107,3233.566,3245.575,4462,0,0,Hold,14.541000000000167,13.11700000000019,1.4239999999999782,14.541000000000167,9.401785714285747
2025-05-19 00:15:00,3245.624,3249.892,3244.94,3247.789,3785,0,0,Sell,4.951999999999771,4.317000000000007,0.6349999999997635,4.951999999999771,9.407214285714288
2025-05-19 00:30:00,3247.791,3249.434,3243.604,3245.659,3787,0,0,Sell,5.830000000000382,1.6449999999999818,4.1850000000004,5.830000000000382,9.050428571428581
2025-05-19 00:45:00,3245.621,3248.616,3241.111,3246.593,4556,0,0,Sell,7.505000000000109,2.95699999999988,4.548000000000229,7.505000000000109,9.172642857142884
2025-05-19 01:00:00,3246.559,3246.948,3231.043,3233.529,7784,0,0,Sell,15.904999999999745,0.3550000000000182,15.549999999999727,15.904999999999745,10.00464285714286
2025-05-19 01:15:00,3233.503,3235.096,3224.483,3226.667,6467,0,0,Hold,10.612999999999829,1.5670000000000073,9.045999999999822,10.612999999999829,10.483642857142838
2025-05-19 01:30:00,3226.692,3229.761,3220.757,3224.969,5651,0,0,Hold,9.003999999999905,3.094000000000051,5.9099999999998545,9.003999999999905,9.950285714285688
2025-05-19 01:45:00,3224.988,3226.064,3214.623,3218.553,5247,0,0,Hold,11.440999999999804,1.0949999999998,10.346000000000004,11.440999999999804,9.425214285714251
2025-05-19 02:00:00,3218.553,3225.204,3217.148,3224.844,3885,0,0,Hold,8.05600000000004,6.651000000000295,1.4049999999997453,8.05600000000004,9.485142857142819
2025-05-19 02:15:00,3224.864,3227.547,3222.454,3225.574,3157,0,0,Hold,5.092999999999847,2.7029999999999745,2.3899999999998727,5.092999999999847,9.318714285714252
2025-05-19 02:30:00,3225.62,3225.959,3217.9,3221.397,3697,0,0,Hold,8.058999999999742,0.38499999999976353,7.673999999999978,8.058999999999742,9.355357142857072
2025-05-19 02:45:00,3221.328,3230.192,3221.132,3228.684,3504,0,0,Hold,9.059999999999945,8.795000000000073,0.26499999999987267,9.059999999999945,9.78249999999993
2025-05-19 03:00:00,3228.73,3230.627,3225.003,3225.747,2847,0,0,Hold,5.623999999999796,1.9429999999997563,3.68100000000004,5.623999999999796,9.051428571428492
2025-05-19 03:15:00,3225.685,3228.589,3224.826,3225.83,2347,0,0,Hold,3.76299999999992,2.8420000000000982,0.9209999999998217,3.76299999999992,8.531857142857072
2025-05-19 03:30:00,3225.828,3227.884,3217.124,3218.312,3312,0,0,Hold,10.760000000000218,2.0540000000000873,8.706000000000131,10.760000000000218,8.261785714285647
2025-05-19 03:45:00,3218.356,3219.087,3208.12,3212.35,3880,0,0,Hold,10.967000000000098,0.775000000000091,10.192000000000007,10.967000000000098,8.691428571428528
2025-05-19 04:00:00,3212.312,3213.559,3206.664,3211.209,2727,0,0,Hold,6.894999999999982,1.2090000000002874,5.685999999999694,6.894999999999982,8.767499999999927
2025-05-19 04:15:00,3211.219,3216.371,3211.0,3215.519,2488,0,0,Hold,5.371000000000095,5.162000000000262,0.20899999999983265,5.371000000000095,8.615071428571355
2025-05-19 04:30:00,3215.512,3218.352,3215.374,3216.885,1636,0,0,Hold,2.9780000000000655,2.8330000000000837,0.1449999999999818,2.9780000000000655,7.691714285714235
2025-05-19 04:45:00,3216.885,3217.653,3213.819,3215.922,1614,0,0,Hold,3.8339999999998327,0.7679999999995744,3.0660000000002583,3.8339999999998327,7.207499999999949
2025-05-19 05:00:00,3215.962,3223.107,3215.962,3218.482,3148,0,0,Hold,7.144999999999982,7.184999999999945,0.03999999999996362,7.184999999999945,7.077571428571381
2025-05-19 05:15:00,3218.483,3219.161,3216.079,3218.126,1907,0,0,Hold,3.08199999999988,0.6790000000000873,2.4029999999997926,3.08199999999988,6.4804999999999575
2025-05-19 05:30:00,3218.149,3220.664,3216.859,3217.853,2641,0,0,Hold,3.805000000000291,2.538000000000011,1.2670000000002801,3.805000000000291,6.176857142857118
2025-05-19 05:45:00,3217.826,3224.356,3215.022,3224.019,2542,0,0,Buy,9.334000000000287,6.503000000000156,2.831000000000131,9.334000000000287,6.479785714285721
2025-05-19 06:00:00,3223.994,3228.115,3222.297,3226.919,3552,0,0,Hold,5.817999999999756,4.096000000000004,1.7219999999997526,5.817999999999756,6.319714285714293
2025-05-19 06:15:00,3226.936,3231.772,3225.755,3226.73,4217,0,0,Hold,6.016999999999825,4.8530000000000655,1.16399999999976,6.016999999999825,6.102357142857143
2025-05-19 06:30:00,3226.696,3229.526,3220.302,3222.791,3555,0,0,Hold,9.223999999999705,2.7959999999998217,6.427999999999884,9.223999999999705,6.359499999999993
2025-05-19 06:45:00,3222.785,3226.339,3221.227,3224.333,3291,0,0,Buy,5.11200000000008,3.5479999999997744,1.5640000000003056,5.11200000000008,6.455857142857147
2025-05-19 07:00:00,3224.291,3230.959,3224.154,3229.371,3394,0,0,Buy,6.804999999999836,6.625999999999749,0.1790000000000873,6.804999999999836,6.17335714285712
2025-05-19 07:15:00,3229.256,3231.368,3228.188,3229.501,3050,0,0,Buy,3.1799999999998363,1.9969999999998436,1.1829999999999927,3.1799999999998363,5.617142857142816
2025-05-19 07:30:00,3229.543,3234.032,3226.448,3232.233,4005,0,0,Buy,7.584000000000287,4.530999999999949,3.0530000000003383,7.584000000000287,5.666357142857123
2025-05-19 07:45:00,3232.207,3234.72,3231.052,3232.397,3147,0,0,Buy,3.6679999999996653,2.4869999999996253,1.18100000000004,3.6679999999996653,5.544714285714235
2025-05-19 08:00:00,3232.441,3236.007,3230.023,3235.576,2761,0,0,Buy,5.983999999999924,3.6100000000001273,2.3739999999997963,5.983999999999924,5.7594285714285105
2025-05-19 08:15:00,3235.617,3239.041,3233.803,3236.025,3781,0,0,Hold,5.238000000000284,3.4650000000001455,1.7730000000001382,5.238000000000284,5.859714285714257
2025-05-19 08:30:00,3235.988,3238.441,3233.595,3238.298,2611,0,0,Hold,4.846000000000004,2.4159999999997126,2.430000000000291,4.846000000000004,5.692642857142833
2025-05-19 08:45:00,3238.31,3244.989,3238.132,3244.428,2525,0,0,Hold,6.856999999999971,6.691000000000258,0.1659999999997126,6.856999999999971,5.962285714285697
2025-05-19 09:00:00,3244.442,3247.651,3238.151,3240.831,3281,0,0,Hold,9.5,3.2229999999999563,6.277000000000044,9.5,6.36907142857139
2025-05-19 09:15:00,3240.809,3241.599,3233.656,3240.034,3613,0,0,Hold,7.943000000000211,0.7680000000000291,7.175000000000182,7.943000000000211,6.269714285714242
2025-05-19 09:30:00,3240.0,3241.958,3238.064,3239.148,2634,0,0,Hold,3.894000000000233,1.9239999999999782,1.9700000000002547,3.894000000000233,6.132285714285705
2025-05-19 09:45:00,3239.147,3242.417,3237.804,3242.126,2121,0,0,Hold,4.612999999999829,3.268999999999778,1.344000000000051,4.612999999999829,6.03199999999999
2025-05-19 10:00:00,3242.105,3242.276,3234.264,3239.338,2647,0,0,Hold,8.011999999999716,0.1499999999996362,7.86200000000008,8.011999999999716,5.945428571428563
2025-05-19 10:15:00,3239.311,3241.829,3237.023,3241.009,2267,0,0,Hold,4.80600000000004,2.4909999999999854,2.3150000000000546,4.80600000000004,5.9235714285714165
2025-05-19 10:30:00,3241.012,3241.592,3238.784,3239.848,1672,0,0,Hold,2.8079999999999927,0.5830000000000837,2.224999999999909,2.8079999999999927,5.638071428571428
2025-05-19 10:45:00,3239.883,3245.382,3239.869,3241.797,2214,0,0,Hold,5.51299999999992,5.5340000000001055,0.021000000000185537,5.5340000000001055,5.806214285714304
2025-05-19 11:00:00,3241.773,3243.784,3239.163,3243.548,2128,0,0,Hold,4.621000000000095,1.98700000000008,2.6340000000000146,4.621000000000095,5.594571428571434
2025-05-19 11:15:00,3243.513,3244.451,3241.518,3241.612,1729,0,0,Sell,2.9329999999999927,0.9030000000002474,2.0299999999997453,2.9329999999999927,5.5420714285714565
2025-05-19 11:30:00,3241.56,3246.747,3241.273,3245.983,1908,0,0,Sell,5.473999999999705,5.1349999999997635,0.3389999999999418,5.473999999999705,5.5056428571428695
2025-05-19 11:45:00,3245.982,3248.619,3243.58,3243.9,2265,0,0,Sell,5.039000000000215,2.6359999999999673,2.4030000000002474,5.039000000000215,5.491428571428579
2025-05-19 12:00:00,3243.897,3244.575,3240.256,3242.75,2281,0,0,Sell,4.31899999999996,0.6749999999997272,3.644000000000233,4.31899999999996,5.453785714285719
2025-05-19 12:15:00,3242.803,3244.306,3237.915,3241.441,3248,0,0,Sell,6.391000000000076,1.55600000000004,4.835000000000036,6.391000000000076,5.420500000000012
2025-05-19 12:30:00,3241.435,3243.125,3238.001,3241.614,2963,0,0,Sell,5.123999999999796,1.6840000000001965,3.4399999999996,5.123999999999796,5.107928571428569
2025-05-19 12:45:00,3241.621,3241.624,3228.916,3229.43,4405,0,0,Sell,12.707999999999629,0.009999999999763531,12.697999999999865,12.707999999999629,5.44828571428567
2025-05-19 13:00:00,3229.46,3238.125,3227.64,3237.941,5246,0,0,Hold,10.485000000000127,8.695000000000164,1.7899999999999636,10.485000000000127,5.919071428571377
2025-05-19 13:15:00,3237.973,3241.741,3230.031,3232.077,5278,0,0,Sell,11.710000000000036,3.800000000000182,7.9099999999998545,11.710000000000036,6.425999999999964
2025-05-19 13:30:00,3232.043,3233.322,3224.636,3232.68,7257,0,0,Hold,8.68600000000015,1.2449999999998909,7.441000000000258,8.68600000000015,6.474142857142851
2025-05-19 13:45:00,3232.642,3234.831,3225.858,3230.079,5317,0,0,Hold,8.972999999999956,2.1510000000002947,6.821999999999662,8.972999999999956,6.771785714285703
2025-05-19 14:00:00,3230.031,3231.441,3217.296,3222.952,7487,0,0,Hold,14.144999999999982,1.3619999999996253,12.783000000000357,14.144999999999982,7.581571428571416
2025-05-19 14:15:00,3223.0,3233.412,3222.445,3231.4,4590,0,0,Hold,10.966999999999643,10.459999999999582,0.5070000000000618,10.966999999999643,7.969642857142811
2025-05-19 14:30:00,3231.438,3236.32,3227.888,3229.804,3953,0,0,Hold,8.432000000000244,4.920000000000073,3.512000000000171,8.432000000000244,8.241857142857109
2025-05-19 14:45:00,3229.869,3236.135,3229.825,3234.019,3088,0,0,Hold,6.3100000000004,6.331000000000131,0.02099999999973079,6.331000000000131,8.484571428571403
2025-05-19 15:00:00,3234.017,3236.325,3232.413,3235.189,3265,0,0,Hold,3.911999999999807,2.30600000000004,1.6059999999997672,3.911999999999807,8.372999999999982
2025-05-19 15:15:00,3235.116,3235.887,3231.925,3234.509,2858,0,0,Hold,3.961999999999989,0.6980000000003201,3.263999999999669,3.961999999999989,8.296071428571395
2025-05-19 15:30:00,3234.624,3235.369,3230.494,3232.647,2775,0,0,Hold,4.875,0.8600000000001273,4.014999999999873,4.875,8.335785714285683
2025-05-19 15:45:00,3232.563,3239.926,3229.682,3231.742,3523,0,0,Hold,10.244000000000142,7.278999999999996,2.9650000000001455,10.244000000000142,8.610999999999974
2025-05-19 16:00:00,3231.767,3232.236,3228.775,3230.671,2757,0,0,Hold,3.4609999999997854,0.49399999999968713,2.9670000000000982,3.4609999999997854,8.492214285714258
2025-05-19 16:15:00,3230.715,3231.541,3228.183,3228.965,2006,0,0,Hold,3.3580000000001746,0.8700000000003456,2.487999999999829,3.3580000000001746,7.824357142857155
2025-05-19 16:30:00,3228.97,3234.232,3228.718,3231.947,1993,0,0,Hold,5.514000000000124,5.266999999999825,0.24700000000029831,5.514000000000124,7.469285714285726
2025-05-19 16:45:00,3231.968,3234.358,3231.432,3231.983,2018,0,0,Hold,2.9260000000003856,2.411000000000058,0.5150000000003274,2.9260000000003856,6.8418571428571795
2025-05-19 17:00:00,3231.951,3232.64,3227.56,3230.047,1827,0,0,Hold,5.079999999999927,0.656999999999698,4.423000000000229,5.079999999999927,6.584285714285735
2025-05-19 17:15:00,3230.063,3231.707,3227.897,3230.735,2110,0,0,Hold,3.8099999999999454,1.6599999999998545,2.150000000000091,3.8099999999999454,6.21550000000002
2025-05-19 17:30:00,3230.76,3233.337,3225.649,3225.739,2402,0,0,Hold,7.688000000000102,2.6019999999998618,5.08600000000024,7.688000000000102,5.754285714285743
2025-05-19 17:45:00,3225.733,3229.412,3225.733,3226.493,2024,0,0,Hold,3.6789999999996326,3.6729999999997744,0.005999999999858119,3.6789999999996326,5.2337142857143135
2025-05-19 18:00:00,3226.539,3229.693,3225.296,3228.279,1676,0,0,Hold,4.397000000000389,3.200000000000273,1.1970000000001164,4.397000000000389,4.945500000000038
2025-05-19 18:15:00,3228.275,3234.109,3228.034,3234.056,1746,0,0,Hold,6.074999999999818,5.829999999999927,0.24499999999989086,6.074999999999818,4.927214285714301
2025-05-19 18:30:00,3234.095,3235.269,3232.721,3234.253,1494,0,0,Hold,2.5479999999997744,1.212999999999738,1.3350000000000364,2.5479999999997744,4.829785714285728
2025-05-19 18:45:00,3234.21,3234.736,3232.994,3233.608,1356,0,0,Hold,1.7419999999997344,0.4829999999997199,1.2590000000000146,1.7419999999997344,4.671214285714281
2025-05-19 19:00:00,3233.644,3235.694,3233.228,3235.375,1170,0,0,Hold,2.4659999999998945,2.0859999999997854,0.38000000000010914,2.4659999999998945,4.499142857142845
2025-05-19 19:15:00,3235.401,3235.946,3232.503,3234.299,1199,0,0,Hold,3.4429999999997563,0.5709999999999127,2.8719999999998436,3.4429999999997563,4.013357142857103
2025-05-19 19:30:00,3234.303,3234.372,3231.719,3232.875,1420,0,0,Hold,2.6529999999997926,0.0729999999998654,2.5799999999999272,2.6529999999997926,3.9556428571428177
2025-05-19 19:45:00,3232.878,3233.959,3231.716,3233.09,1737,0,0,Hold,2.242999999999938,1.0839999999998327,1.1590000000001055,2.242999999999938,3.875999999999944
2025-05-19 20:00:00,3233.136,3233.869,3231.703,3232.207,1048,0,0,Hold,2.1660000000001673,0.7789999999999964,1.387000000000171,2.1660000000001673,3.6368571428570897
2025-05-19 20:15:00,3232.209,3232.336,3229.419,3229.625,1009,0,0,Sell,2.9169999999999163,0.1289999999999054,2.788000000000011,2.9169999999999163,3.6362142857141992
2025-05-19 20:30:00,3229.649,3231.097,3228.128,3231.097,1098,0,0,Hold,2.969000000000051,1.4720000000002074,1.4969999999998436,2.969000000000051,3.4854285714284936
2025-05-19 20:45:00,3231.109,3232.082,3229.799,3230.414,1114,0,0,Sell,2.2829999999999018,0.9849999999996726,1.2980000000002292,2.2829999999999018,3.3763571428570622
2025-05-19 22:00:00,3229.391,3230.496,3226.903,3226.925,1155,0,0,Sell,3.593000000000302,0.08199999999987995,3.511000000000422,3.593000000000302,3.0838571428570765
2025-05-19 22:15:00,3226.901,3227.635,3224.995,3227.052,1096,0,0,Sell,2.6400000000003274,0.7100000000000364,1.930000000000291,2.6400000000003274,3.00964285714284
2025-05-19 22:30:00,3227.001,3227.858,3225.449,3226.574,949,0,0,Sell,2.4090000000001055,0.80600000000004,1.6030000000000655,2.4090000000001055,2.86764285714282
2025-05-19 22:45:00,3226.549,3227.068,3224.669,3226.811,1032,0,0,Sell,2.399000000000342,0.4940000000001419,1.9050000000002,2.399000000000342,2.6050714285714287
2025-05-19 23:00:00,3226.81,3227.514,3221.128,3221.228,1660,0,0,Sell,6.385999999999967,0.7029999999999745,5.682999999999993,6.385999999999967,2.8792142857143
2025-05-19 23:15:00,3221.274,3224.272,3220.957,3222.508,1202,0,0,Buy,3.3150000000000546,3.043999999999869,0.27100000000018554,3.3150000000000546,2.9915714285714654
2025-05-19 23:30:00,3222.481,3222.785,3219.177,3222.572,2149,0,0,Sell,3.60799999999972,0.27700000000004366,3.330999999999676,3.60799999999972,3.0731428571428814
2025-05-19 23:45:00,3222.582,3224.179,3222.059,3222.612,1355,0,0,Sell,2.119999999999891,1.606999999999971,0.51299999999992,2.119999999999891,2.978642857142891
2025-05-20 00:00:00,3222.641,3224.329,3220.492,3220.492,2581,0,0,Sell,3.836999999999989,1.7170000000000982,2.119999999999891,3.836999999999989,3.063214285714334
2025-05-20 00:15:00,3220.533,3221.024,3217.107,3219.177,2489,0,0,Buy,3.9169999999999163,0.531999999999698,3.3850000000002183,3.9169999999999163,3.1827857142857607
2025-05-20 00:30:00,3219.244,3221.169,3214.144,3220.845,3341,0,0,Buy,7.025000000000091,1.9919999999997344,5.0330000000003565,7.025000000000091,3.529857142857184
2025-05-20 00:45:00,3220.889,3223.362,3219.171,3222.881,2732,0,0,Buy,4.191000000000258,2.51700000000028,1.6739999999999782,4.191000000000258,3.6208571428572083
2025-05-20 01:00:00,3222.887,3229.627,3222.887,3228.397,4679,0,0,Buy,6.739999999999782,6.746000000000095,0.006000000000312866,6.746000000000095,3.8906428571429257
2025-05-20 01:15:00,3228.358,3230.582,3223.129,3225.755,3805,0,0,Sell,7.4529999999999745,2.1849999999999454,5.268000000000029,7.4529999999999745,4.259928571428645
2025-05-20 01:30:00,3225.786,3232.89,3225.217,3227.458,3450,0,0,Sell,7.6729999999997744,7.1349999999997635,0.5380000000000109,7.6729999999997744,4.551357142857179
2025-05-20 01:45:00,3227.493,3227.531,3220.619,3221.199,2860,0,0,Sell,6.911999999999807,0.0729999999998654,6.838999999999942,6.911999999999807,4.856499999999999
2025-05-20 02:00:00,3221.21,3223.136,3213.752,3216.119,3848,0,0,Sell,9.384000000000015,1.9369999999998981,7.447000000000116,9.384000000000015,5.354714285714278
2025-05-20 02:15:00,3216.08,3217.265,3210.809,3211.123,3714,0,0,Hold,6.455999999999676,1.1459999999997308,5.309999999999945,6.455999999999676,5.644499999999945
2025-05-20 02:30:00,3211.164,3214.038,3208.118,3210.315,3425,0,0,Hold,5.920000000000073,2.9149999999999636,3.005000000000109,5.920000000000073,5.611214285714238
2025-05-20 02:45:00,3210.274,3212.879,3206.466,3206.802,4000,0,0,Hold,6.413000000000011,2.563999999999851,3.84900000000016,6.413000000000011,5.832499999999949
2025-05-20 03:00:00,3206.758,3212.59,3204.601,3211.278,3573,0,0,Hold,7.989000000000033,5.788000000000011,2.201000000000022,7.989000000000033,6.1454285714285435
2025-05-20 03:15:00,3211.267,3214.264,3210.171,3212.655,2006,0,0,Hold,4.093000000000302,2.986000000000331,1.106999999999971,4.093000000000302,6.286357142857144
2025-05-20 03:30:00,3212.699,3213.793,3207.186,3211.978,3740,0,0,Hold,6.606999999999971,1.13799999999992,5.469000000000051,6.606999999999971,6.484214285714286
2025-05-20 03:45:00,3211.964,3213.828,3210.709,3211.491,1785,0,0,Hold,3.119000000000142,1.849999999999909,1.2690000000002328,3.119000000000142,6.427214285714301
2025-05-20 04:00:00,3211.474,3214.247,3211.406,3213.519,1680,0,0,Hold,2.8409999999998945,2.755999999999858,0.08500000000003638,2.8409999999998945,6.128357142857145
2025-05-20 04:15:00,3213.413,3215.085,3211.299,3213.06,2241,0,0,Hold,3.786000000000058,1.5660000000002583,2.2199999999998,3.786000000000058,6.099428571428559
2025-05-20 04:30:00,3213.096,3213.959,3211.267,3212.804,2118,0,0,Hold,2.6920000000000073,0.8989999999998872,1.79300000000012,2.6920000000000073,5.809857142857124
2025-05-20 04:45:00,3212.878,3218.091,3212.691,3217.269,1864,0,0,Hold,5.400000000000091,5.286999999999807,0.11300000000028376,5.400000000000091,5.663214285714275
2025-05-20 05:00:00,3217.29,3219.875,3214.439,3215.308,2712,0,0,Hold,5.436000000000149,2.606000000000222,2.8299999999999272,5.436000000000149,5.5034285714285875
2025-05-20 05:15:00,3215.335,3216.987,3213.981,3215.636,1831,0,0,Hold,3.005999999999858,1.6790000000000873,1.3269999999997708,3.005999999999858,5.224428571428591
2025-05-20 05:30:00,3215.624,3218.628,3210.374,3211.695,3075,0,0,Hold,8.25400000000036,2.992000000000189,5.262000000000171,8.25400000000036,5.1437142857143305
2025-05-20 05:45:00,3211.681,3214.406,3209.965,3213.839,2883,0,0,Hold,4.4409999999998035,2.7109999999997854,1.7300000000000182,4.4409999999998035,4.9997857142857685
2025-05-20 06:00:00,3213.804,3218.454,3209.429,3216.841,3246,0,0,Hold,9.025000000000091,4.6150000000002365,4.4099999999998545,9.025000000000091,5.221571428571484
2025-05-20 06:15:00,3216.877,3219.337,3213.495,3215.462,2983,0,0,Hold,5.842000000000098,2.4960000000000946,3.3460000000000036,5.842000000000098,5.180785714285776
2025-05-20 06:30:00,3215.418,3215.585,3208.841,3210.259,2860,0,0,Hold,6.744000000000142,0.1230000000000473,6.621000000000095,6.744000000000142,5.091857142857212
2025-05-20 06:45:00,3210.171,3210.993,3208.695,3209.873,2374,0,0,Buy,2.2979999999997744,0.7339999999999236,1.5639999999998508,2.2979999999997744,4.963642857142888
2025-05-20 07:00:00,3209.92,3213.125,3208.026,3210.647,2735,0,0,Buy,5.09900000000016,3.2519999999999527,1.8470000000002074,5.09900000000016,4.855928571428616
2025-05-20 07:15:00,3210.664,3217.368,3210.595,3216.027,2252,0,0,Buy,6.773000000000138,6.721000000000004,0.052000000000134605,6.773000000000138,5.116928571428616
2025-05-20 07:30:00,3216.046,3223.81,3214.733,3222.487,2595,0,0,Buy,9.07699999999977,7.782999999999902,1.293999999999869,9.07699999999977,5.562357142857179
2025-05-20 07:45:00,3222.516,3225.51,3220.374,3222.923,2975,0,0,Buy,5.136000000000422,3.0230000000001382,2.1130000000002838,5.136000000000422,5.658785714285776
2025-05-20 08:00:00,3222.899,3224.514,3219.298,3220.364,2462,0,0,Buy,5.216000000000349,1.5910000000003492,3.625,5.216000000000349,5.839071428571515
2025-05-20 08:15:00,3220.414,3222.744,3218.408,3222.219,2298,0,0,Buy,4.33600000000024,2.380000000000109,1.956000000000131,4.33600000000024,5.763071428571526
2025-05-20 08:30:00,3222.256,3228.7,3222.22,3227.671,2754,0,0,Buy,6.480000000000018,6.480999999999767,0.0009999999997489795,6.480999999999767,5.837714285714355
2025-05-20 08:45:00,3227.697,3236.011,3227.697,3236.011,2704,0,0,Hold,8.31399999999985,8.340000000000146,0.026000000000294676,8.340000000000146,6.218714285714376
2025-05-20 09:00:00,3236.035,3237.798,3230.602,3233.479,4853,0,0,Hold,7.195999999999913,1.7869999999998072,5.4090000000001055,7.195999999999913,6.143142857142915
2025-05-20 09:15:00,3233.477,3239.471,3233.422,3236.122,2729,0,0,Hold,6.048999999999978,5.992000000000189,0.056999999999789,6.048999999999978,6.258000000000071
2025-05-20 09:30:00,3236.064,3238.742,3233.147,3235.042,2778,0,0,Hold,5.595000000000255,2.6200000000003456,2.974999999999909,5.595000000000255,6.0130000000000825
2025-05-20 09:45:00,3235.129,3237.043,3233.681,3236.516,1634,0,0,Hold,3.36200000000008,2.0010000000002037,1.3609999999998763,3.36200000000008,5.835857142857224
2025-05-20 10:00:00,3236.483,3236.967,3232.374,3234.289,1604,0,0,Hold,4.593000000000302,0.45100000000002183,4.14200000000028,4.593000000000302,5.6822142857143785
2025-05-20 10:15:00,3234.273,3234.927,3231.977,3233.449,1411,0,0,Hold,2.950000000000273,0.63799999999992,2.312000000000353,2.950000000000273,5.728785714285842
2025-05-20 10:30:00,3233.456,3236.637,3232.932,3236.133,1440,0,0,Hold,3.705000000000382,3.188000000000102,0.5170000000002801,3.705000000000382,5.62921428571443
2025-05-20 10:45:00,3236.116,3238.498,3235.095,3235.434,1720,0,0,Buy,3.4030000000002474,2.3650000000002365,1.038000000000011,3.4030000000002474,5.3885000000001515
2025-05-20 11:00:00,3235.394,3238.745,3235.22,3238.201,1605,0,0,Buy,3.525000000000091,3.3109999999996944,0.21400000000039654,3.525000000000091,4.991928571428746
2025-05-20 11:15:00,3238.236,3240.737,3237.474,3239.778,1638,0,0,Buy,3.26299999999992,2.536000000000058,0.7269999999998618,3.26299999999992,4.858142857142996
2025-05-20 11:30:00,3239.739,3241.406,3237.039,3238.933,1901,0,0,Hold,4.366999999999734,1.6280000000001564,2.738999999999578,4.366999999999734,4.7975000000000945
2025-05-20 11:45:00,3238.898,3241.691,3238.231,3241.218,1656,0,0,Buy,3.4599999999995816,2.757999999999811,0.7019999999997708,3.4599999999995816,4.734928571428619
2025-05-20 12:00:00,3241.301,3242.184,3236.053,3236.582,2033,0,0,Buy,6.131000000000313,0.9660000000003492,5.164999999999964,6.131000000000313,4.709928571428658
2025-05-20 12:15:00,3236.549,3241.742,3234.46,3241.431,2587,0,0,Buy,7.282000000000153,5.160000000000309,2.1219999999998436,7.282000000000153,4.6343571428572305
2025-05-20 12:30:00,3241.473,3250.903,3241.346,3246.17,4176,0,0,Buy,9.556999999999789,9.471999999999753,0.08500000000003638,9.556999999999789,4.803000000000078
2025-05-20 12:45:00,3246.218,3247.803,3240.822,3242.947,3772,0,0,Sell,6.980999999999767,1.6329999999998108,5.347999999999956,6.980999999999767,4.869571428571492
2025-05-20 13:00:00,3242.829,3242.829,3232.884,3236.54,6944,0,0,Buy,9.945000000000164,0.11799999999993815,10.063000000000102,10.063000000000102,5.1887142857143385
2025-05-20 13:15:00,3236.594,3239.064,3234.999,3237.274,3600,0,0,Buy,4.065000000000055,2.5239999999998872,1.5410000000001673,4.065000000000055,5.238928571428622
2025-05-20 13:30:00,3237.175,3245.59,3236.682,3241.585,6372,0,0,Buy,8.908000000000357,8.316000000000258,0.5920000000000982,8.908000000000357,5.547142857142911
2025-05-20 13:45:00,3241.615,3261.788,3241.439,3261.115,6828,0,0,Buy,20.34900000000016,20.202999999999975,0.14600000000018554,20.34900000000016,6.789928571428618
2025-05-20 14:00:00,3261.297,3281.333,3260.789,3278.537,11630,0,0,Buy,20.54399999999987,20.218000000000302,0.3259999999995671,20.54399999999987,7.992714285714295
2025-05-20 14:15:00,3278.562,3285.917,3276.191,3279.951,10189,0,0,Hold,9.726000000000113,7.380000000000109,2.3460000000000036,9.726000000000113,8.444357142857143
2025-05-20 14:30:00,3279.941,3285.358,3274.507,3281.777,8348,0,0,Hold,10.851000000000113,5.407000000000153,5.44399999999996,10.851000000000113,8.96764285714286
2025-05-20 14:45:00,3281.749,3284.13,3279.352,3282.64,4642,0,0,Hold,4.778000000000247,2.3530000000000655,2.425000000000182,4.778000000000247,9.075857142857169
2025-05-20 15:00:00,3282.676,3283.666,3273.422,3279.179,6508,0,0,Hold,10.244000000000142,1.0260000000002947,9.217999999999847,10.244000000000142,9.495642857142911
